"INDICATOR","HFAMDB_113"

"HFAMDB_113","All causes, per 100 000 population, by sex (age-standardized death rate)"

"UNIT_TYPE","Unit"
"DTH_100K","deaths per 100 000"

"EXTERNID","ID in the originating data source"

"DATA_SOURCE","Data source"
"HFAMDB","European mortality database (MDB)"

"DATA_TYPE_REPRESENTATION","Data type representation"
"RATE","Rate"

"DATA_SET","Data set"
"HFAMDB","European mortality database (MDB)"

"DATA_MASK","Mask for controlling the output format of values"

"AGE_GRP_LIST","Age group"
"TOTAL","Total"

"SEX","Sex"
"FEMALE","Female"
"MALE","Male"
"ALL","All"

"SUBNATIONAL_MDB","Subnational country codes for HFA-MDB"

"COUNTRY","COUNTRY_GRP","AGE_GRP_LIST","SEX","SUBNATIONAL_MDB","YEAR","VALUE"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1991","1011.73"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1992","983.67"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1993","985.38"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1994","950.21"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1995","946.27"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1996","927.61"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1997","899.77"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1998","894.44"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","1999","879.86"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2000","850.58"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2001","826.56"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2002","817.38"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2003","815.6"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2004","767.64"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2005","757.2"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2006","723.94"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2007","711.43"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2008","697.2"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2009","682.16"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2010","665.96"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2011","648.12"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2012","646.18"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2013","638.31"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2014","615.38"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2015","628.46"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2016","612.56"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2017","610.17"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2018","607.22"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2019","589.33"
"","EU_BEFORE_MAY2004","TOTAL","MALE","","2020","636.37"
"","EU_MEMBERS","TOTAL","MALE","","1969","1335.02"
"","EU_MEMBERS","TOTAL","MALE","","1970","1303.76"
"","EU_MEMBERS","TOTAL","MALE","","1971","1311.31"
"","EU_MEMBERS","TOTAL","MALE","","1972","1277.8"
"","EU_MEMBERS","TOTAL","MALE","","1973","1293.65"
"","EU_MEMBERS","TOTAL","MALE","","1974","1260.07"
"","EU_MEMBERS","TOTAL","MALE","","1975","1273.43"
"","EU_MEMBERS","TOTAL","MALE","","1976","1272.74"
"","EU_MEMBERS","TOTAL","MALE","","1977","1250.19"
"","EU_MEMBERS","TOTAL","MALE","","1978","1249.34"
"","EU_MEMBERS","TOTAL","MALE","","1979","1233.99"
"","EU_MEMBERS","TOTAL","MALE","","1980","1242.13"
"","EU_MEMBERS","TOTAL","MALE","","1981","1215.78"
"","EU_MEMBERS","TOTAL","MALE","","1982","1201.31"
"","EU_MEMBERS","TOTAL","MALE","","1983","1221.54"
"","EU_MEMBERS","TOTAL","MALE","","1984","1201.11"
"","EU_MEMBERS","TOTAL","MALE","","1985","1214.64"
"","EU_MEMBERS","TOTAL","MALE","","1986","1194.3"
"","EU_MEMBERS","TOTAL","MALE","","1987","1168.21"
"","EU_MEMBERS","TOTAL","MALE","","1988","1155.35"
"","EU_MEMBERS","TOTAL","MALE","","1989","1144.06"
"","EU_MEMBERS","TOTAL","MALE","","1990","1142.65"
"","EU_MEMBERS","TOTAL","MALE","","1991","1138.59"
"","EU_MEMBERS","TOTAL","MALE","","1992","1117.49"
"","EU_MEMBERS","TOTAL","MALE","","1993","1114.89"
"","EU_MEMBERS","TOTAL","MALE","","1994","1088.27"
"","EU_MEMBERS","TOTAL","MALE","","1995","1079.53"
"","EU_MEMBERS","TOTAL","MALE","","1996","1063.09"
"","EU_MEMBERS","TOTAL","MALE","","1997","1037.21"
"","EU_MEMBERS","TOTAL","MALE","","1998","1027.52"
"","EU_MEMBERS","TOTAL","MALE","","1999","1006.8"
"","EU_MEMBERS","TOTAL","MALE","","2000","970.83"
"","EU_MEMBERS","TOTAL","MALE","","2001","944.97"
"","EU_MEMBERS","TOTAL","MALE","","2002","937.14"
"","EU_MEMBERS","TOTAL","MALE","","2003","936.01"
"","EU_MEMBERS","TOTAL","MALE","","2004","887.66"
"","EU_MEMBERS","TOTAL","MALE","","2005","879.49"
"","EU_MEMBERS","TOTAL","MALE","","2006","844.05"
"","EU_MEMBERS","TOTAL","MALE","","2007","829.89"
"","EU_MEMBERS","TOTAL","MALE","","2008","810.77"
"","EU_MEMBERS","TOTAL","MALE","","2009","796.4"
"","EU_MEMBERS","TOTAL","MALE","","2010","776.18"
"","EU_MEMBERS","TOTAL","MALE","","2011","753.67"
"","EU_MEMBERS","TOTAL","MALE","","2012","748.24"
"","EU_MEMBERS","TOTAL","MALE","","2013","734.04"
"","EU_MEMBERS","TOTAL","MALE","","2014","708.63"
"","EU_MEMBERS","TOTAL","MALE","","2015","719.72"
"","EU_MEMBERS","TOTAL","MALE","","2016","700.39"
"","EU_MEMBERS","TOTAL","MALE","","2017","699.14"
"","EU_MEMBERS","TOTAL","MALE","","2018","692.31"
"","EU_MEMBERS","TOTAL","MALE","","2019","676.23"
"","EU_MEMBERS","TOTAL","MALE","","2020","727.7"
"","EU_MEMBERS","TOTAL","MALE","","2021","739.93"
"FIN","","TOTAL","MALE","","1969","1722.73"
"FIN","","TOTAL","MALE","","1970","1644.29"
"FIN","","TOTAL","MALE","","1971","1673.38"
"FIN","","TOTAL","MALE","","1972","1572.24"
"FIN","","TOTAL","MALE","","1973","1539.44"
"FIN","","TOTAL","MALE","","1974","1553.42"
"FIN","","TOTAL","MALE","","1975","1497.41"
"FIN","","TOTAL","MALE","","1976","1507.39"
"FIN","","TOTAL","MALE","","1977","1456.86"
"FIN","","TOTAL","MALE","","1978","1409.27"
"FIN","","TOTAL","MALE","","1979","1363.68"
"FIN","","TOTAL","MALE","","1980","1365.5"
"FIN","","TOTAL","MALE","","1981","1311.27"
"FIN","","TOTAL","MALE","","1982","1258.29"
"FIN","","TOTAL","MALE","","1983","1277.33"
"FIN","","TOTAL","MALE","","1984","1231.63"
"FIN","","TOTAL","MALE","","1985","1305.58"
"FIN","","TOTAL","MALE","","1986","1221.31"
"FIN","","TOTAL","MALE","","1987","1210.8"
"FIN","","TOTAL","MALE","","1988","1207.47"
"FIN","","TOTAL","MALE","","1989","1181.08"
"FIN","","TOTAL","MALE","","1990","1186.05"
"FIN","","TOTAL","MALE","","1991","1140.62"
"FIN","","TOTAL","MALE","","1992","1130.47"
"FIN","","TOTAL","MALE","","1993","1112.91"
"FIN","","TOTAL","MALE","","1994","1030.98"
"FIN","","TOTAL","MALE","","1995","1046.72"
"FIN","","TOTAL","MALE","","1996","1024.93"
"FIN","","TOTAL","MALE","","1997","994.09"
"FIN","","TOTAL","MALE","","1998","993.21"
"FIN","","TOTAL","MALE","","1999","976.08"
"FIN","","TOTAL","MALE","","2000","941.29"
"FIN","","TOTAL","MALE","","2001","908.67"
"FIN","","TOTAL","MALE","","2002","895.06"
"FIN","","TOTAL","MALE","","2003","873.9"
"FIN","","TOTAL","MALE","","2004","849.56"
"FIN","","TOTAL","MALE","","2005","826.31"
"FIN","","TOTAL","MALE","","2006","812.72"
"FIN","","TOTAL","MALE","","2007","803.88"
"FIN","","TOTAL","MALE","","2008","771.18"
"FIN","","TOTAL","MALE","","2009","768.29"
"FIN","","TOTAL","MALE","","2010","754.68"
"FIN","","TOTAL","MALE","","2011","726.71"
"FIN","","TOTAL","MALE","","2012","712.12"
"FIN","","TOTAL","MALE","","2013","691.39"
"FIN","","TOTAL","MALE","","2014","677.28"
"FIN","","TOTAL","MALE","","2016","664.78"
"FIN","","TOTAL","MALE","","2017","644.26"
"FIN","","TOTAL","MALE","","2018","636.33"
"FIN","","TOTAL","MALE","","2019","618.41"
"FIN","","TOTAL","MALE","","2020","624.47"
"FIN","","TOTAL","MALE","","2021","628.84"
"FRA","","TOTAL","MALE","","1968","1414.96"
"FRA","","TOTAL","MALE","","1969","1383.53"
"FRA","","TOTAL","MALE","","1970","1285.7"
"FRA","","TOTAL","MALE","","1971","1300.62"
"FRA","","TOTAL","MALE","","1972","1280.05"
"FRA","","TOTAL","MALE","","1973","1267.22"
"FRA","","TOTAL","MALE","","1974","1260.56"
"FRA","","TOTAL","MALE","","1975","1256.6"
"FRA","","TOTAL","MALE","","1976","1239.84"
"FRA","","TOTAL","MALE","","1977","1184.44"
"FRA","","TOTAL","MALE","","1978","1190.29"
"FRA","","TOTAL","MALE","","1979","1161.41"
"FRA","","TOTAL","MALE","","1980","1149.27"
"FRA","","TOTAL","MALE","","1981","1143.06"
"FRA","","TOTAL","MALE","","1982","1112.88"
"FRA","","TOTAL","MALE","","1983","1121"
"FRA","","TOTAL","MALE","","1984","1079.57"
"FRA","","TOTAL","MALE","","1985","1078.65"
"FRA","","TOTAL","MALE","","1986","1102.29"
"FRA","","TOTAL","MALE","","1987","1007.58"
"FRA","","TOTAL","MALE","","1988","979.73"
"FRA","","TOTAL","MALE","","1989","967.97"
"FRA","","TOTAL","MALE","","1990","944.92"
"FRA","","TOTAL","MALE","","1991","930.19"
"FRA","","TOTAL","MALE","","1992","912.7"
"FRA","","TOTAL","MALE","","1993","909.22"
"FRA","","TOTAL","MALE","","1994","877.86"
"FRA","","TOTAL","MALE","","1995","872.51"
"FRA","","TOTAL","MALE","","1996","864.58"
"FRA","","TOTAL","MALE","","1997","838.22"
"FRA","","TOTAL","MALE","","1998","862.47"
"FRA","","TOTAL","MALE","","1999","854.61"
"FRA","","TOTAL","MALE","","2000","832.2"
"FRA","","TOTAL","MALE","","2001","821.26"
"FRA","","TOTAL","MALE","","2002","812.03"
"FRA","","TOTAL","MALE","","2003","815.42"
"FRA","","TOTAL","MALE","","2004","751.55"
"FRA","","TOTAL","MALE","","2005","751.25"
"FRA","","TOTAL","MALE","","2006","715.69"
"FRA","","TOTAL","MALE","","2007","700.2"
"FRA","","TOTAL","MALE","","2008","689.67"
"FRA","","TOTAL","MALE","","2009","677.76"
"FRA","","TOTAL","MALE","","2010","667.34"
"FRA","","TOTAL","MALE","","2011","645.18"
"FRA","","TOTAL","MALE","","2012","643"
"FRA","","TOTAL","MALE","","2013","627.09"
"FRA","","TOTAL","MALE","","2014","599.5"
"FRA","","TOTAL","MALE","","2017","595.47"
"FRA","","TOTAL","MALE","","2018","589.5"
"GBR","","TOTAL","MALE","","1968","1460.57"
"GBR","","TOTAL","MALE","","1969","1454.29"
"GBR","","TOTAL","MALE","","1970","1433.8"
"GBR","","TOTAL","MALE","","1971","1371.35"
"GBR","","TOTAL","MALE","","1972","1421.21"
"GBR","","TOTAL","MALE","","1973","1397.76"
"GBR","","TOTAL","MALE","","1974","1381.99"
"GBR","","TOTAL","MALE","","1975","1359.96"
"GBR","","TOTAL","MALE","","1976","1379.5"
"GBR","","TOTAL","MALE","","1977","1316.26"
"GBR","","TOTAL","MALE","","1978","1329.3"
"GBR","","TOTAL","MALE","","1979","1330.09"
"GBR","","TOTAL","MALE","","1980","1282.55"
"GBR","","TOTAL","MALE","","1981","1232.13"
"GBR","","TOTAL","MALE","","1982","1223.58"
"GBR","","TOTAL","MALE","","1983","1205.93"
"GBR","","TOTAL","MALE","","1984","1163.22"
"GBR","","TOTAL","MALE","","1985","1183.79"
"GBR","","TOTAL","MALE","","1986","1154.47"
"GBR","","TOTAL","MALE","","1987","1096.53"
"GBR","","TOTAL","MALE","","1988","1086.83"
"GBR","","TOTAL","MALE","","1989","1076.72"
"GBR","","TOTAL","MALE","","1990","1040.85"
"GBR","","TOTAL","MALE","","1991","1037.35"
"GBR","","TOTAL","MALE","","1992","1003.38"
"GBR","","TOTAL","MALE","","1993","1021.24"
"GBR","","TOTAL","MALE","","1994","965.63"
"GBR","","TOTAL","MALE","","1995","972.68"
"GBR","","TOTAL","MALE","","1996","944.48"
"GBR","","TOTAL","MALE","","1997","917.27"
"GBR","","TOTAL","MALE","","1998","904.76"
"GBR","","TOTAL","MALE","","1999","894.98"
"GBR","","TOTAL","MALE","","2001","838.63"
"GBR","","TOTAL","MALE","","2002","828.17"
"GBR","","TOTAL","MALE","","2003","817.66"
"GBR","","TOTAL","MALE","","2004","774.41"
"GBR","","TOTAL","MALE","","2005","752.4"
"GBR","","TOTAL","MALE","","2006","727.2"
"GBR","","TOTAL","MALE","","2007","711.61"
"GBR","","TOTAL","MALE","","2008","700.4"
"GBR","","TOTAL","MALE","","2009","670.69"
"GBR","","TOTAL","MALE","","2010","654.69"
"GBR","","TOTAL","MALE","","2011","630.56"
"GBR","","TOTAL","MALE","","2012","631.45"
"GBR","","TOTAL","MALE","","2013","630.83"
"GBR","","TOTAL","MALE","","2014","613.52"
"GBR","","TOTAL","MALE","","2015","629.83"
"GBR","","TOTAL","MALE","","2016","618.17"
"GBR","","TOTAL","MALE","","2017","613.22"
"GBR","","TOTAL","MALE","","2018","628.64"
"GBR","","TOTAL","MALE","","2019","592.91"
"GBR","","TOTAL","MALE","","2020","674.42"
"GEO","","TOTAL","MALE","","1981","1365.14"
"GEO","","TOTAL","MALE","","1982","1320.43"
"GEO","","TOTAL","MALE","","1985","1353.95"
"GEO","","TOTAL","MALE","","1986","1337.39"
"GEO","","TOTAL","MALE","","1987","1320.7"
"GEO","","TOTAL","MALE","","1988","1319.46"
"GEO","","TOTAL","MALE","","1989","1290.63"
"GEO","","TOTAL","MALE","","1990","1228.38"
"GEO","","TOTAL","MALE","","1991","1233.23"
"GEO","","TOTAL","MALE","","1992","1236.57"
"GEO","","TOTAL","MALE","","1994","999.68"
"GEO","","TOTAL","MALE","","1995","1144.63"
"GEO","","TOTAL","MALE","","1996","1055.81"
"GEO","","TOTAL","MALE","","1997","1136.16"
"GEO","","TOTAL","MALE","","1998","1225.6"
"GEO","","TOTAL","MALE","","1999","1234.89"
"GEO","","TOTAL","MALE","","2000","1228.25"
"GEO","","TOTAL","MALE","","2001","1157.76"
"GEO","","TOTAL","MALE","","2004","1475.48"
"GEO","","TOTAL","MALE","","2005","1203.85"
"GEO","","TOTAL","MALE","","2006","1196.62"
"GEO","","TOTAL","MALE","","2007","1152.34"
"GEO","","TOTAL","MALE","","2009","1207.37"
"GEO","","TOTAL","MALE","","2010","1147.26"
"GEO","","TOTAL","MALE","","2011","1170.81"
"GEO","","TOTAL","MALE","","2012","1141.2"
"GEO","","TOTAL","MALE","","2013","1095.88"
"GEO","","TOTAL","MALE","","2014","1310.73"
"GEO","","TOTAL","MALE","","2015","1376.51"
"GEO","","TOTAL","MALE","","2016","1429.95"
"GEO","","TOTAL","MALE","","2017","1330.52"
"GEO","","TOTAL","MALE","","2018","1292.05"
"GEO","","TOTAL","MALE","","2019","1299.51"
"GEO","","TOTAL","MALE","","2020","1416.42"
"GEO","","TOTAL","MALE","","2021","1645.49"
"GRC","","TOTAL","MALE","","1968","1142.51"
"GRC","","TOTAL","MALE","","1969","1109.96"
"GRC","","TOTAL","MALE","","1970","1016.25"
"GRC","","TOTAL","MALE","","1971","1001.69"
"GRC","","TOTAL","MALE","","1972","1015.2"
"GRC","","TOTAL","MALE","","1973","1011.07"
"GRC","","TOTAL","MALE","","1974","975.14"
"GRC","","TOTAL","MALE","","1975","1005.77"
"GRC","","TOTAL","MALE","","1976","1004.03"
"GRC","","TOTAL","MALE","","1977","1007.58"
"GRC","","TOTAL","MALE","","1978","967.16"
"GRC","","TOTAL","MALE","","1979","953.02"
"GRC","","TOTAL","MALE","","1980","972.9"
"GRC","","TOTAL","MALE","","1981","950.27"
"GRC","","TOTAL","MALE","","1982","938.04"
"GRC","","TOTAL","MALE","","1983","962.07"
"GRC","","TOTAL","MALE","","1984","931.51"
"GRC","","TOTAL","MALE","","1985","959.79"
"GRC","","TOTAL","MALE","","1986","932.36"
"GRC","","TOTAL","MALE","","1987","940.68"
"GRC","","TOTAL","MALE","","1988","904.19"
"GRC","","TOTAL","MALE","","1989","892.71"
"GRC","","TOTAL","MALE","","1990","886.73"
"GRC","","TOTAL","MALE","","1991","883.34"
"GRC","","TOTAL","MALE","","1992","889.58"
"GRC","","TOTAL","MALE","","1993","866.53"
"GRC","","TOTAL","MALE","","1994","859.09"
"GRC","","TOTAL","MALE","","1995","871.69"
"GRC","","TOTAL","MALE","","1996","865.69"
"GRC","","TOTAL","MALE","","1997","842.17"
"GRC","","TOTAL","MALE","","1998","849.62"
"GRC","","TOTAL","MALE","","1999","847.23"
"GRC","","TOTAL","MALE","","2000","855.46"
"GRC","","TOTAL","MALE","","2001","820.29"
"GRC","","TOTAL","MALE","","2002","806.25"
"GRC","","TOTAL","MALE","","2003","795.98"
"GRC","","TOTAL","MALE","","2004","784.91"
"GRC","","TOTAL","MALE","","2005","762.57"
"GRC","","TOTAL","MALE","","2006","728.45"
"GRC","","TOTAL","MALE","","2007","739.12"
"GRC","","TOTAL","MALE","","2008","705.75"
"GRC","","TOTAL","MALE","","2009","693.18"
"GRC","","TOTAL","MALE","","2010","662.68"
"GRC","","TOTAL","MALE","","2011","658.74"
"GRC","","TOTAL","MALE","","2012","689.16"
"GRC","","TOTAL","MALE","","2014","649.08"
"GRC","","TOTAL","MALE","","2015","668.58"
"GRC","","TOTAL","MALE","","2016","642.78"
"GRC","","TOTAL","MALE","","2017","651.48"
"GRC","","TOTAL","MALE","","2018","627.09"
"GRC","","TOTAL","MALE","","2019","631.5"
"GRC","","TOTAL","MALE","","2020","652.22"
"HRV","","TOTAL","MALE","","1985","1490.71"
"HRV","","TOTAL","MALE","","1986","1452.35"
"HRV","","TOTAL","MALE","","1987","1455.25"
"HRV","","TOTAL","MALE","","1988","1447.33"
"HRV","","TOTAL","MALE","","1989","1408.09"
"HRV","","TOTAL","MALE","","1990","1387.91"
"HRV","","TOTAL","MALE","","1991","1470.84"
"HRV","","TOTAL","MALE","","1992","1386.33"
"HRV","","TOTAL","MALE","","1993","1355.24"
"HRV","","TOTAL","MALE","","1994","1336.78"
"HRV","","TOTAL","MALE","","1995","1289.98"
"HRV","","TOTAL","MALE","","1996","1442.91"
"HRV","","TOTAL","MALE","","1997","1459.14"
"HRV","","TOTAL","MALE","","1998","1515.51"
"HRV","","TOTAL","MALE","","1999","1492.15"
"HRV","","TOTAL","MALE","","2000","1426.16"
"HRV","","TOTAL","MALE","","2001","1206.94"
"HRV","","TOTAL","MALE","","2002","1213.73"
"HRV","","TOTAL","MALE","","2003","1242.1"
"HRV","","TOTAL","MALE","","2004","1119.68"
"HRV","","TOTAL","MALE","","2005","1164.69"
"HRV","","TOTAL","MALE","","2006","1106.22"
"HRV","","TOTAL","MALE","","2007","1120.59"
"HRV","","TOTAL","MALE","","2008","1095.23"
"HRV","","TOTAL","MALE","","2009","1061.51"
"HRV","","TOTAL","MALE","","2010","1023.17"
"HRV","","TOTAL","MALE","","2011","990.44"
"HRV","","TOTAL","MALE","","2012","992.52"
"HRV","","TOTAL","MALE","","2013","946.62"
"HRV","","TOTAL","MALE","","2014","924.95"
"HRV","","TOTAL","MALE","","2015","966.47"
"HRV","","TOTAL","MALE","","2016","913.3"
"HRV","","TOTAL","MALE","","2017","917.18"
"HRV","","TOTAL","MALE","","2019","872.53"
"HRV","","TOTAL","MALE","","2020","942.52"
"HRV","","TOTAL","MALE","","2021","1062.11"
"HUN","","TOTAL","MALE","","1969","1490.76"
"HUN","","TOTAL","MALE","","1970","1513.96"
"HUN","","TOTAL","MALE","","1971","1528.96"
"HUN","","TOTAL","MALE","","1972","1463.43"
"HUN","","TOTAL","MALE","","1973","1498.58"
"HUN","","TOTAL","MALE","","1974","1492.57"
"HUN","","TOTAL","MALE","","1975","1529.17"
"HUN","","TOTAL","MALE","","1976","1526.62"
"HUN","","TOTAL","MALE","","1977","1523.68"
"HUN","","TOTAL","MALE","","1978","1610.49"
"HUN","","TOTAL","MALE","","1979","1575.28"
"HUN","","TOTAL","MALE","","1980","1666.76"
"HUN","","TOTAL","MALE","","1981","1647.32"
"HUN","","TOTAL","MALE","","1982","1646.8"
"HUN","","TOTAL","MALE","","1983","1699.41"
"HUN","","TOTAL","MALE","","1984","1683.32"
"HUN","","TOTAL","MALE","","1985","1680.53"
"HUN","","TOTAL","MALE","","1986","1653.53"
"HUN","","TOTAL","MALE","","1987","1607.54"
"HUN","","TOTAL","MALE","","1988","1566.27"
"HUN","","TOTAL","MALE","","1989","1625.17"
"HUN","","TOTAL","MALE","","1990","1669.03"
"HUN","","TOTAL","MALE","","1991","1660.42"
"HUN","","TOTAL","MALE","","1992","1713.84"
"HUN","","TOTAL","MALE","","1993","1731.5"
"HUN","","TOTAL","MALE","","1994","1678.14"
"HUN","","TOTAL","MALE","","1995","1639.74"
"HUN","","TOTAL","MALE","","1996","1581.14"
"HUN","","TOTAL","MALE","","1997","1540.84"
"HUN","","TOTAL","MALE","","1998","1553.71"
"HUN","","TOTAL","MALE","","1999","1608.81"
"HUN","","TOTAL","MALE","","2000","1516.76"
"HUN","","TOTAL","MALE","","2001","1391.29"
"HUN","","TOTAL","MALE","","2002","1395.55"
"HUN","","TOTAL","MALE","","2003","1410.31"
"HUN","","TOTAL","MALE","","2004","1360.97"
"HUN","","TOTAL","MALE","","2005","1373.05"
"HUN","","TOTAL","MALE","","2006","1316.54"
"HUN","","TOTAL","MALE","","2007","1308.71"
"HUN","","TOTAL","MALE","","2008","1258.38"
"HUN","","TOTAL","MALE","","2009","1244.51"
"HUN","","TOTAL","MALE","","2010","1208.34"
"HUN","","TOTAL","MALE","","2011","1171.18"
"HUN","","TOTAL","MALE","","2012","1158.06"
"HUN","","TOTAL","MALE","","2013","1114.89"
"HUN","","TOTAL","MALE","","2014","1099.06"
"HUN","","TOTAL","MALE","","2015","1085.59"
"HUN","","TOTAL","MALE","","2016","1080.48"
"HUN","","TOTAL","MALE","","2017","1090.71"
"HUN","","TOTAL","MALE","","2018","1077.85"
"HUN","","TOTAL","MALE","","2019","1044.76"
"IRL","","TOTAL","MALE","","1968","1409.53"
"IRL","","TOTAL","MALE","","1969","1432.17"
"IRL","","TOTAL","MALE","","1970","1432.6"
"IRL","","TOTAL","MALE","","1971","1332.96"
"IRL","","TOTAL","MALE","","1972","1428.62"
"IRL","","TOTAL","MALE","","1973","1411.62"
"IRL","","TOTAL","MALE","","1974","1447.85"
"IRL","","TOTAL","MALE","","1975","1376.55"
"IRL","","TOTAL","MALE","","1976","1389.9"
"IRL","","TOTAL","MALE","","1977","1375.14"
"IRL","","TOTAL","MALE","","1978","1375.42"
"IRL","","TOTAL","MALE","","1979","1390.11"
"IRL","","TOTAL","MALE","","1980","1357.74"
"IRL","","TOTAL","MALE","","1981","1336.61"
"IRL","","TOTAL","MALE","","1982","1312.31"
"IRL","","TOTAL","MALE","","1983","1330.58"
"IRL","","TOTAL","MALE","","1984","1265.49"
"IRL","","TOTAL","MALE","","1985","1318.11"
"IRL","","TOTAL","MALE","","1986","1324.69"
"IRL","","TOTAL","MALE","","1987","1212.4"
"IRL","","TOTAL","MALE","","1988","1207.88"
"IRL","","TOTAL","MALE","","1989","1198.55"
"IRL","","TOTAL","MALE","","1990","1189.17"
"IRL","","TOTAL","MALE","","1991","1140.85"
"IRL","","TOTAL","MALE","","1992","1109.94"
"IRL","","TOTAL","MALE","","1993","1132.12"
"IRL","","TOTAL","MALE","","1994","1093.04"
"IRL","","TOTAL","MALE","","1995","1121.77"
"IRL","","TOTAL","MALE","","1996","1080.73"
"IRL","","TOTAL","MALE","","1997","1052.86"
"IRL","","TOTAL","MALE","","1998","1040.06"
"IRL","","TOTAL","MALE","","1999","1058.6"
"IRL","","TOTAL","MALE","","2000","993.01"
"IRL","","TOTAL","MALE","","2001","946"
"IRL","","TOTAL","MALE","","2002","906.75"
"IRL","","TOTAL","MALE","","2003","854.69"
"IRL","","TOTAL","MALE","","2004","825.12"
"IRL","","TOTAL","MALE","","2005","776.29"
"IRL","","TOTAL","MALE","","2006","772.03"
"IRL","","TOTAL","MALE","","2007","743.97"
"IRL","","TOTAL","MALE","","2008","724.97"
"IRL","","TOTAL","MALE","","2009","729.79"
"IRL","","TOTAL","MALE","","2010","673.72"
"IRL","","TOTAL","MALE","","2011","665.63"
"IRL","","TOTAL","MALE","","2012","665.94"
"IRL","","TOTAL","MALE","","2013","648.68"
"IRL","","TOTAL","MALE","","2015","620.29"
"IRL","","TOTAL","MALE","","2018","580.23"
"ISL","","TOTAL","MALE","","1971","1153.36"
"ISL","","TOTAL","MALE","","1972","1074.93"
"ISL","","TOTAL","MALE","","1973","1044.34"
"ISL","","TOTAL","MALE","","1974","1057.58"
"ISL","","TOTAL","MALE","","1975","997.01"
"ISL","","TOTAL","MALE","","1976","908.99"
"ISL","","TOTAL","MALE","","1977","906.95"
"ISL","","TOTAL","MALE","","1978","885.34"
"ISL","","TOTAL","MALE","","1979","891.44"
"ISL","","TOTAL","MALE","","1980","927.54"
"ISL","","TOTAL","MALE","","1981","993.35"
"ISL","","TOTAL","MALE","","1982","886.09"
"ISL","","TOTAL","MALE","","1983","977.39"
"ISL","","TOTAL","MALE","","1984","866.75"
"ISL","","TOTAL","MALE","","1985","858.04"
"ISL","","TOTAL","MALE","","1986","844.56"
"ISL","","TOTAL","MALE","","1987","873.99"
"ISL","","TOTAL","MALE","","1988","913.12"
"ISL","","TOTAL","MALE","","1989","817.67"
"ISL","","TOTAL","MALE","","1990","815.66"
"ISL","","TOTAL","MALE","","1991","893.17"
"ISL","","TOTAL","MALE","","1992","772.63"
"ISL","","TOTAL","MALE","","1993","748.9"
"ISL","","TOTAL","MALE","","1994","762.35"
"ISL","","TOTAL","MALE","","1995","820.22"
"ISL","","TOTAL","MALE","","1996","801.93"
"ISL","","TOTAL","MALE","","1997","799.54"
"ISL","","TOTAL","MALE","","1998","740.79"
"ISL","","TOTAL","MALE","","1999","752.31"
"ISL","","TOTAL","MALE","","2000","690.11"
"ISL","","TOTAL","MALE","","2001","681.24"
"ISL","","TOTAL","MALE","","2002","669.49"
"ISL","","TOTAL","MALE","","2003","632.58"
"ISL","","TOTAL","MALE","","2004","657.54"
"ISL","","TOTAL","MALE","","2005","623.82"
"ISL","","TOTAL","MALE","","2006","620.58"
"ISL","","TOTAL","MALE","","2007","614.66"
"ISL","","TOTAL","MALE","","2008","595.07"
"ISL","","TOTAL","MALE","","2009","603.57"
"ISL","","TOTAL","MALE","","2010","606.05"
"ISL","","TOTAL","MALE","","2011","558.87"
"ISL","","TOTAL","MALE","","2012","511.29"
"ISL","","TOTAL","MALE","","2013","569.89"
"ISL","","TOTAL","MALE","","2014","535.48"
"ISL","","TOTAL","MALE","","2015","526.63"
"ISL","","TOTAL","MALE","","2016","575.84"
"ISL","","TOTAL","MALE","","2017","529.4"
"ISL","","TOTAL","MALE","","2018","517.37"
"ISL","","TOTAL","MALE","","2019","508.54"
"ISL","","TOTAL","MALE","","2020","502.35"
